epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,1837.17,1.05656,1.16966,0.01418,0.74872,0.60583,0.72026,0.5795,1.02515,1.1384,0.0151,0.0081784,0.0081784,0.0081784
48,1867.42,1.07006,1.22265,0.0141,0.60789,0.66702,0.65067,0.49698,1.09684,1.25815,0.01598,0.0081388,0.0081388,0.0081388
49,1897.66,1.08354,1.15313,0.01444,0.57377,0.66749,0.69939,0.54986,1.01588,1.29195,0.0143,0.0080992,0.0080992,0.0080992
50,1924.53,1.0349,1.14923,0.01334,0.70295,0.68754,0.78052,0.61798,0.95807,1.09157,0.01285,0.0080596,0.0080596,0.0080596
51,1990.71,1.00779,1.07379,0.0133,0.65351,0.78213,0.76977,0.62167,0.95747,0.95537,0.01332,0.00802,0.00802,0.00802
52,2045.73,1.05449,1.08426,0.01408,0.77909,0.67327,0.78881,0.63316,0.90911,0.98,0.01291,0.0079804,0.0079804,0.0079804
53,2075.35,1.04042,1.05002,0.01348,0.72186,0.64391,0.75816,0.59958,0.97612,1.12272,0.01389,0.0079408,0.0079408,0.0079408
54,2105.9,1.04277,1.03673,0.01325,0.70775,0.69559,0.79979,0.6362,0.90906,0.98042,0.01257,0.0079012,0.0079012,0.0079012
55,2147.51,0.9748,0.9059,0.01258,0.77663,0.59563,0.73562,0.59317,0.90222,1.07262,0.01272,0.0078616,0.0078616,0.0078616
56,2189.27,0.95898,0.93269,0.01271,0.7489,0.69894,0.77995,0.62125,0.92018,0.88603,0.01327,0.007822,0.007822,0.007822
57,2219.42,1.00183,0.91147,0.01271,0.67726,0.79088,0.80857,0.62206,0.99188,0.98931,0.01488,0.0077824,0.0077824,0.0077824
58,2244.23,0.94465,0.89687,0.0129,0.74424,0.78972,0.81579,0.65161,0.90632,0.86282,0.01259,0.0077428,0.0077428,0.0077428
59,2310.27,0.9298,0.90464,0.01251,0.74083,0.72099,0.81778,0.62578,1.02275,0.87572,0.01426,0.0077032,0.0077032,0.0077032
60,2365.12,0.95354,0.95572,0.01236,0.61113,0.69325,0.75097,0.58629,0.96288,1.10426,0.01391,0.0076636,0.0076636,0.0076636
61,2391.19,0.99307,0.96457,0.01281,0.65101,0.76225,0.7876,0.64115,0.94267,1.04292,0.01322,0.007624,0.007624,0.007624
62,2421.21,0.91643,0.92809,0.01149,0.77512,0.75876,0.82629,0.67304,0.8373,0.99479,0.0117,0.0075844,0.0075844,0.0075844
63,2451.48,0.92332,0.93983,0.01192,0.73566,0.70714,0.79524,0.62669,1.0653,1.01694,0.01441,0.0075448,0.0075448,0.0075448
64,2492.99,0.94306,0.91945,0.01201,0.83019,0.77303,0.83446,0.67013,0.89378,0.85386,0.0127,0.0075052,0.0075052,0.0075052
65,2523.15,0.98073,0.8715,0.0124,0.82871,0.65835,0.79503,0.63337,0.9699,0.88102,0.01412,0.0074656,0.0074656,0.0074656
66,2553.11,0.89884,0.82178,0.01191,0.69741,0.8268,0.83392,0.67405,0.91613,0.86432,0.01254,0.007426,0.007426,0.007426
67,2619.08,0.93764,0.8921,0.01237,0.7935,0.73859,0.81843,0.6604,0.90439,0.94022,0.01231,0.0073864,0.0073864,0.0073864
68,2673.9,0.89924,0.85364,0.01163,0.82269,0.69468,0.81092,0.65487,0.90643,0.93773,0.01252,0.0073468,0.0073468,0.0073468
69,2699.97,0.91503,0.91533,0.01213,0.70657,0.74961,0.78513,0.62094,0.93178,1.05206,0.01309,0.0073072,0.0073072,0.0073072
70,2736.2,0.89363,0.87651,0.01163,0.79359,0.70316,0.8398,0.66941,0.91495,0.7797,0.01247,0.0072676,0.0072676,0.0072676
71,2772.72,0.92359,0.87361,0.01197,0.87669,0.68604,0.85534,0.68047,0.91921,0.89369,0.01264,0.007228,0.007228,0.007228
72,2814.28,0.90097,0.81688,0.01157,0.7969,0.70687,0.84739,0.69802,0.83183,0.83752,0.01177,0.0071884,0.0071884,0.0071884
73,2844.49,0.8587,0.78172,0.01134,0.81871,0.80479,0.85832,0.708,0.87905,0.73209,0.012,0.0071488,0.0071488,0.0071488
74,2865.5,0.87628,0.7576,0.01188,0.75608,0.6862,0.77318,0.61339,1.00069,1.0898,0.01406,0.0071092,0.0071092,0.0071092
75,2931.43,0.83195,0.71698,0.01067,0.80436,0.75391,0.85679,0.70917,0.83458,0.81171,0.01121,0.0070696,0.0070696,0.0070696
76,2986.31,0.86482,0.76858,0.01146,0.76055,0.75622,0.84717,0.69448,0.85239,0.84653,0.01196,0.00703,0.00703,0.00703
77,3012.38,0.89209,0.82965,0.01144,0.82156,0.75574,0.85906,0.68503,1.00058,0.81108,0.01345,0.0069904,0.0069904,0.0069904
78,3046.06,0.88798,0.74475,0.01182,0.81592,0.76588,0.83932,0.67629,0.93653,0.80939,0.01248,0.0069508,0.0069508,0.0069508
79,3087.56,0.86245,0.77045,0.01133,0.84708,0.75571,0.85409,0.69525,0.90389,0.85072,0.01282,0.0069112,0.0069112,0.0069112
80,3129.02,0.83196,0.76671,0.01059,0.75396,0.84124,0.87918,0.72167,0.83203,0.87426,0.0115,0.0068716,0.0068716,0.0068716
81,3159.22,0.84772,0.76625,0.0109,0.74289,0.80869,0.85974,0.71852,0.73492,0.78198,0.0104,0.006832,0.006832,0.006832
82,3184.02,0.85011,0.72735,0.0112,0.73084,0.79493,0.83316,0.68631,0.78802,0.89826,0.01104,0.0067924,0.0067924,0.0067924
83,3249.95,0.80605,0.68948,0.01046,0.73965,0.84299,0.86677,0.71386,0.85179,0.81524,0.01137,0.0067528,0.0067528,0.0067528
84,3304.75,0.85623,0.76527,0.01152,0.70417,0.85601,0.83201,0.66851,0.87648,0.81243,0.01198,0.0067132,0.0067132,0.0067132
85,3337.17,0.82585,0.74902,0.01106,0.832,0.68729,0.85301,0.66234,0.93727,0.84989,0.01333,0.0066736,0.0066736,0.0066736
86,3367.18,0.83218,0.7254,0.01046,0.76621,0.8283,0.8676,0.71924,0.78684,0.71783,0.01052,0.006634,0.006634,0.006634
87,3408.72,0.82012,0.71637,0.01063,0.81991,0.82983,0.87968,0.72438,0.84837,0.73232,0.01151,0.0065944,0.0065944,0.0065944
88,3450.27,0.792,0.69399,0.01019,0.70032,0.79207,0.83883,0.68262,0.82648,0.93877,0.01105,0.0065548,0.0065548,0.0065548
89,3491.76,0.7744,0.69692,0.01009,0.80784,0.79135,0.86357,0.71537,0.79751,0.85589,0.01074,0.0065152,0.0065152,0.0065152
90,3518.39,0.80809,0.64164,0.01042,0.6622,0.83967,0.84341,0.68147,0.95292,0.82324,0.01285,0.0064756,0.0064756,0.0064756
91,3584.3,0.81344,0.64649,0.01046,0.72311,0.81278,0.84089,0.69187,0.82205,0.68431,0.01136,0.006436,0.006436,0.006436
92,3639.13,0.78445,0.67808,0.01023,0.79481,0.72503,0.8081,0.66253,0.84522,0.8966,0.01149,0.0063964,0.0063964,0.0063964
93,3665.21,0.78731,0.65367,0.01027,0.86484,0.76405,0.87487,0.7167,0.85006,0.72765,0.01155,0.0063568,0.0063568,0.0063568
94,3698.94,0.76501,0.63363,0.01005,0.79863,0.77712,0.86705,0.7024,0.87772,0.78308,0.01175,0.0063172,0.0063172,0.0063172
95,3729.18,0.78129,0.67169,0.00978,0.76154,0.79874,0.86883,0.72352,0.77881,0.76563,0.01047,0.0062776,0.0062776,0.0062776
96,3759.38,0.77728,0.64699,0.01,0.84595,0.74445,0.8611,0.70378,0.848,0.72251,0.01153,0.006238,0.006238,0.006238
97,3789.59,0.79026,0.68742,0.0101,0.80323,0.80495,0.88179,0.72897,0.88768,0.71856,0.01211,0.0061984,0.0061984,0.0061984
98,3816.48,0.79083,0.64977,0.01028,0.79526,0.78727,0.88259,0.72088,0.87732,0.62421,0.01216,0.0061588,0.0061588,0.0061588
99,3882.41,0.77701,0.61916,0.00991,0.80292,0.84307,0.88222,0.731,0.78515,0.82692,0.01086,0.0061192,0.0061192,0.0061192
100,3937.34,0.78577,0.62872,0.01026,0.81833,0.81739,0.87157,0.72218,0.87288,0.6551,0.01199,0.0060796,0.0060796,0.0060796
101,3963.44,0.73861,0.6268,0.00928,0.87971,0.84906,0.90481,0.75377,0.78949,0.6119,0.01092,0.00604,0.00604,0.00604
102,3999.82,0.74005,0.57348,0.0093,0.81806,0.87855,0.914,0.74624,0.80941,0.48973,0.01141,0.0060004,0.0060004,0.0060004
103,4024.77,0.74924,0.59196,0.00977,0.84595,0.76495,0.88251,0.72659,0.85741,0.64796,0.01212,0.0059608,0.0059608,0.0059608
104,4066.28,0.72758,0.55131,0.00922,0.78581,0.7911,0.88269,0.73496,0.80689,0.6519,0.01103,0.0059212,0.0059212,0.0059212
105,4107.78,0.74616,0.5608,0.00967,0.7995,0.81146,0.88094,0.73703,0.75177,0.60903,0.01023,0.0058816,0.0058816,0.0058816
106,4128.72,0.71938,0.57936,0.00892,0.78131,0.84425,0.90158,0.75171,0.76209,0.6615,0.01059,0.005842,0.005842,0.005842
107,4169.51,0.73059,0.54729,0.00917,0.82755,0.79263,0.88356,0.73863,0.76011,0.73627,0.01057,0.0058024,0.0058024,0.0058024
108,4224.33,0.72416,0.54709,0.00942,0.74803,0.8275,0.86157,0.70675,0.83105,0.7231,0.01194,0.0057628,0.0057628,0.0057628
109,4267.65,0.72333,0.54572,0.00938,0.77122,0.87554,0.89932,0.74844,0.82426,0.66826,0.01119,0.0057232,0.0057232,0.0057232
110,4294.25,0.69449,0.56221,0.00865,0.79607,0.80341,0.88849,0.74784,0.72472,0.71182,0.00995,0.0056836,0.0056836,0.0056836
111,4324.45,0.71243,0.57062,0.0092,0.79502,0.84733,0.89383,0.73661,0.73718,0.57997,0.00984,0.005644,0.005644,0.005644
112,4359.03,0.70093,0.61155,0.00912,0.84065,0.79052,0.86096,0.70315,0.80701,0.7532,0.01123,0.0056044,0.0056044,0.0056044
113,4389.21,0.7427,0.61624,0.00964,0.84141,0.77576,0.88896,0.72311,0.87222,0.71198,0.01158,0.0055648,0.0055648,0.0055648
114,4430.8,0.72788,0.59618,0.00901,0.81997,0.82659,0.89423,0.72754,0.80679,0.71471,0.01093,0.0055252,0.0055252,0.0055252
115,4496.72,0.70009,0.56991,0.00881,0.85861,0.79613,0.89,0.73729,0.81039,0.76872,0.01092,0.0054856,0.0054856,0.0054856
116,4551.57,0.69441,0.53057,0.00895,0.84985,0.79566,0.89413,0.74565,0.8106,0.61761,0.01095,0.005446,0.005446,0.005446
117,4585.13,0.68561,0.49607,0.00896,0.84133,0.8652,0.90684,0.75869,0.78329,0.65995,0.01028,0.0054064,0.0054064,0.0054064
118,4627.15,0.66402,0.53015,0.00865,0.91233,0.86248,0.93057,0.76118,0.83047,0.56921,0.01132,0.0053668,0.0053668,0.0053668
119,4657.44,0.67694,0.49891,0.0085,0.88762,0.82912,0.91706,0.75003,0.82367,0.71952,0.0111,0.0053272,0.0053272,0.0053272
120,4698.95,0.71979,0.52749,0.00911,0.8888,0.77827,0.88999,0.72838,0.83849,0.65893,0.01139,0.0052876,0.0052876,0.0052876
121,4729.09,0.70591,0.49346,0.00926,0.81679,0.82287,0.88568,0.72058,0.80129,0.69669,0.01083,0.005248,0.005248,0.005248
122,4750.08,0.67217,0.45536,0.00853,0.87862,0.80567,0.91401,0.76876,0.7755,0.6492,0.01037,0.0052084,0.0052084,0.0052084
123,4816.08,0.67998,0.48941,0.0086,0.83977,0.84807,0.92465,0.77087,0.76623,0.60229,0.01023,0.0051688,0.0051688,0.0051688
124,4871.42,0.66442,0.48125,0.00853,0.8097,0.82274,0.8997,0.75046,0.78809,0.67894,0.0106,0.0051292,0.0051292,0.0051292
125,4896.42,0.63846,0.49539,0.00828,0.83896,0.81661,0.89085,0.74392,0.79151,0.70145,0.01048,0.0050896,0.0050896,0.0050896
126,4926.59,0.62293,0.46743,0.00809,0.6804,0.8592,0.86674,0.72553,0.73105,0.73787,0.00977,0.00505,0.00505,0.00505
127,4957.21,0.66622,0.47498,0.00829,0.91149,0.8308,0.91731,0.75326,0.78184,0.57698,0.01026,0.0050104,0.0050104,0.0050104
128,4988.04,0.67592,0.47822,0.00877,0.88754,0.82686,0.92379,0.76809,0.79169,0.63931,0.01039,0.0049708,0.0049708,0.0049708
129,5040.11,0.64395,0.50044,0.00839,0.83265,0.85672,0.89954,0.75344,0.7524,0.64824,0.01003,0.0049312,0.0049312,0.0049312
130,5087.56,0.65195,0.52775,0.00815,0.81791,0.82636,0.89661,0.75564,0.77393,0.64979,0.01045,0.0048916,0.0048916,0.0048916
131,5128.43,0.63898,0.48848,0.00825,0.90739,0.8104,0.92562,0.7729,0.7362,0.52669,0.01003,0.004852,0.004852,0.004852
132,5196.2,0.65394,0.47628,0.00851,0.82293,0.88823,0.92012,0.7864,0.7633,0.51501,0.01031,0.0048124,0.0048124,0.0048124
133,5235.53,0.62534,0.43326,0.00772,0.85983,0.84542,0.9098,0.77026,0.8319,0.62469,0.01122,0.0047728,0.0047728,0.0047728
134,5285.77,0.64348,0.46223,0.00834,0.91672,0.7985,0.90861,0.76573,0.78769,0.62393,0.01034,0.0047332,0.0047332,0.0047332
135,5333.22,0.64569,0.45747,0.00809,0.82603,0.85254,0.88558,0.75218,0.72855,0.70889,0.0097,0.0046936,0.0046936,0.0046936
136,5359.68,0.61731,0.44713,0.008,0.83953,0.82659,0.91054,0.75392,0.77529,0.63552,0.0105,0.004654,0.004654,0.004654
137,5406.71,0.59302,0.3931,0.00746,0.8409,0.83716,0.92054,0.75927,0.78439,0.60481,0.01064,0.0046144,0.0046144,0.0046144
138,5453.78,0.60668,0.44106,0.00749,0.87708,0.82383,0.91699,0.774,0.7523,0.60063,0.01013,0.0045748,0.0045748,0.0045748
139,5474.64,0.58996,0.41376,0.00749,0.85392,0.83427,0.91228,0.77296,0.72637,0.59425,0.00969,0.0045352,0.0045352,0.0045352
140,5543.9,0.57864,0.41197,0.00715,0.86056,0.87643,0.92496,0.77149,0.7332,0.52027,0.00987,0.0044956,0.0044956,0.0044956
141,5604.91,0.59602,0.39471,0.0077,0.85949,0.8271,0.90954,0.7664,0.7747,0.64763,0.01045,0.004456,0.004456,0.004456
142,5632.25,0.58481,0.391,0.00739,0.83728,0.88698,0.92471,0.77447,0.72989,0.61717,0.00994,0.0044164,0.0044164,0.0044164
143,5668.61,0.57589,0.39824,0.00717,0.82592,0.86772,0.88475,0.75656,0.73339,0.65526,0.01003,0.0043768,0.0043768,0.0043768
144,5710.17,0.61165,0.48076,0.0078,0.85751,0.86007,0.92059,0.77854,0.73646,0.50135,0.01001,0.0043372,0.0043372,0.0043372
145,5738.79,0.57195,0.40162,0.00714,0.884,0.83607,0.89643,0.771,0.73192,0.56919,0.01006,0.0042976,0.0042976,0.0042976
146,5765.58,0.59503,0.44399,0.00762,0.88777,0.81568,0.89726,0.78071,0.74276,0.57474,0.00998,0.004258,0.004258,0.004258
147,5832.04,0.56867,0.39813,0.00734,0.8735,0.79797,0.90489,0.77232,0.68433,0.66426,0.00932,0.0042184,0.0042184,0.0042184
148,5893.25,0.58172,0.41864,0.00724,0.84968,0.81999,0.88663,0.76532,0.73946,0.59392,0.01003,0.0041788,0.0041788,0.0041788
149,5919.98,0.58164,0.43885,0.00724,0.85041,0.87533,0.91107,0.77639,0.71325,0.67537,0.00965,0.0041392,0.0041392,0.0041392
150,5958.02,0.58317,0.4527,0.0073,0.80321,0.84802,0.89308,0.76784,0.7044,0.65162,0.00947,0.0040996,0.0040996,0.0040996
151,6010.41,0.5742,0.4035,0.00704,0.85061,0.82712,0.92782,0.79598,0.67509,0.59065,0.00904,0.00406,0.00406,0.00406
152,6058.34,0.56297,0.41259,0.00728,0.81914,0.8178,0.90498,0.78164,0.7274,0.6277,0.00967,0.0040204,0.0040204,0.0040204
153,6106.33,0.54458,0.38696,0.00718,0.81643,0.88012,0.92786,0.7981,0.75688,0.55485,0.00991,0.0039808,0.0039808,0.0039808
154,6153.44,0.55189,0.37509,0.00694,0.87473,0.86841,0.93363,0.80503,0.72521,0.53522,0.00948,0.0039412,0.0039412,0.0039412
155,6196.91,0.56104,0.4152,0.00683,0.93473,0.83713,0.92063,0.79184,0.69796,0.46396,0.00951,0.0039016,0.0039016,0.0039016
156,6283.61,0.5658,0.40265,0.00711,0.88345,0.83867,0.92952,0.79539,0.7246,0.526,0.00983,0.003862,0.003862,0.003862
157,6344.47,0.53372,0.39282,0.00673,0.8643,0.83597,0.91315,0.77976,0.7001,0.69059,0.00922,0.0038224,0.0038224,0.0038224
158,6399.89,0.56016,0.40744,0.007,0.87039,0.81386,0.90792,0.76799,0.76677,0.59666,0.01016,0.0037828,0.0037828,0.0037828
159,6452.81,0.58033,0.37784,0.0073,0.80842,0.84242,0.90096,0.7714,0.71825,0.7289,0.00977,0.0037432,0.0037432,0.0037432
160,6505.39,0.58393,0.41475,0.00732,0.90047,0.81262,0.9152,0.77312,0.74627,0.59456,0.00989,0.0037036,0.0037036,0.0037036
161,6540.28,0.56865,0.39448,0.00733,0.90409,0.81474,0.90907,0.76342,0.74001,0.61855,0.01002,0.003664,0.003664,0.003664
162,6571.79,0.55375,0.35851,0.00714,0.89147,0.79219,0.9101,0.78861,0.71893,0.6682,0.00964,0.0036244,0.0036244,0.0036244
163,6637.97,0.53788,0.34813,0.00662,0.86619,0.87366,0.91018,0.78662,0.72183,0.66442,0.0097,0.0035848,0.0035848,0.0035848
164,6677.43,0.54878,0.34038,0.00673,0.88696,0.86422,0.92637,0.7884,0.74721,0.5196,0.00992,0.0035452,0.0035452,0.0035452
165,6732.89,0.54429,0.34126,0.00672,0.87264,0.81596,0.89605,0.77275,0.72341,0.73743,0.00975,0.0035056,0.0035056,0.0035056
166,6779.86,0.54378,0.29732,0.00678,0.87895,0.86101,0.90617,0.77186,0.70719,0.72676,0.00931,0.003466,0.003466,0.003466
167,6818.56,0.53225,0.32013,0.00677,0.8941,0.84379,0.91343,0.7756,0.70764,0.66244,0.00956,0.0034264,0.0034264,0.0034264
168,6964.02,0.51526,0.31775,0.00643,0.89357,0.84794,0.91928,0.78677,0.71319,0.55854,0.00961,0.0033868,0.0033868,0.0033868
169,7336.31,0.51221,0.31009,0.00655,0.86937,0.86361,0.90937,0.77858,0.70238,0.62081,0.00955,0.0033472,0.0033472,0.0033472
170,7379.42,0.51486,0.30206,0.0067,0.82899,0.8815,0.91594,0.78431,0.74203,0.57896,0.01001,0.0033076,0.0033076,0.0033076
171,7445.24,0.53301,0.3261,0.00649,0.88041,0.83479,0.91923,0.77513,0.75929,0.57488,0.01028,0.003268,0.003268,0.003268
172,7496.77,0.51548,0.33923,0.00637,0.87818,0.86823,0.93338,0.79612,0.72016,0.50753,0.00978,0.0032284,0.0032284,0.0032284
173,7521.61,0.51228,0.31066,0.0066,0.86295,0.87136,0.92453,0.79359,0.71426,0.55879,0.00975,0.0031888,0.0031888,0.0031888
174,7564.94,0.50327,0.34275,0.00643,0.93746,0.8448,0.92132,0.77913,0.74595,0.55067,0.01005,0.0031492,0.0031492,0.0031492
175,7606.41,0.48815,0.28792,0.00601,0.91839,0.8217,0.91388,0.77441,0.73008,0.69192,0.00967,0.0031096,0.0031096,0.0031096
176,7653.5,0.53891,0.31609,0.00662,0.8815,0.84307,0.91189,0.77188,0.76877,0.63997,0.01044,0.00307,0.00307,0.00307
177,7698.37,0.53257,0.32221,0.00664,0.85631,0.84521,0.90508,0.77723,0.69912,0.67486,0.00975,0.0030304,0.0030304,0.0030304
178,7745.83,0.49758,0.29771,0.00632,0.87404,0.83798,0.92027,0.7887,0.66707,0.60157,0.00895,0.0029908,0.0029908,0.0029908
179,7786.79,0.49733,0.29706,0.00594,0.87609,0.87133,0.9095,0.78527,0.69861,0.57067,0.00949,0.0029512,0.0029512,0.0029512
180,7816.49,0.48783,0.27172,0.00611,0.91225,0.86377,0.92096,0.79525,0.69384,0.52314,0.00939,0.0029116,0.0029116,0.0029116
181,7850.33,0.49321,0.29767,0.00612,0.91293,0.8463,0.91096,0.78064,0.6692,0.61274,0.00894,0.002872,0.002872,0.002872
182,7885.93,0.48914,0.28692,0.00595,0.90216,0.84334,0.9205,0.79203,0.65882,0.58876,0.00872,0.0028324,0.0028324,0.0028324
183,7927.32,0.4841,0.26366,0.00583,0.91913,0.84919,0.92918,0.79313,0.69368,0.54994,0.00912,0.0027928,0.0027928,0.0027928
184,7954.9,0.48828,0.28663,0.00614,0.86468,0.86393,0.91937,0.78577,0.69089,0.56884,0.00933,0.0027532,0.0027532,0.0027532
185,7989.22,0.4713,0.28247,0.00574,0.82123,0.90379,0.92434,0.7953,0.68682,0.55842,0.0093,0.0027136,0.0027136,0.0027136
