epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,2264.24,0.59818,0.54548,0.00577,0.825,0.80212,0.87419,0.81581,0.3978,0.72803,0.00517,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629
134,2282.39,0.59799,0.55336,0.00589,0.84351,0.70992,0.84723,0.77463,0.41499,0.88209,0.00548,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
135,2296.87,0.55714,0.49356,0.0054,0.76072,0.83362,0.8578,0.79223,0.40592,0.79385,0.00548,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971
136,2308.72,0.58565,0.48738,0.0057,0.83959,0.80992,0.91048,0.83754,0.40316,0.6096,0.00531,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
137,2320.91,0.56814,0.50464,0.00554,0.92811,0.68237,0.8583,0.7954,0.41384,0.72958,0.00588,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314
138,2335.37,0.57022,0.50771,0.00569,0.827,0.70844,0.82679,0.77034,0.40899,1.05117,0.00577,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486
139,2353.99,0.60791,0.52693,0.00595,0.72339,0.79709,0.83639,0.78404,0.38375,0.95973,0.00517,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657
140,2372.51,0.59647,0.53467,0.00595,0.81458,0.72908,0.84506,0.78041,0.40362,0.81199,0.00532,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829
141,2390.95,0.57748,0.5021,0.00563,0.78224,0.79773,0.87349,0.80253,0.428,0.70459,0.00552,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
142,2410.9,0.56865,0.46542,0.00556,0.84264,0.65479,0.82214,0.75984,0.39274,0.92928,0.005,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171
143,2427.57,0.57833,0.50829,0.00588,0.81037,0.8018,0.85938,0.78923,0.43027,0.76251,0.0056,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343
144,2439.35,0.59115,0.52672,0.00614,0.68443,0.75634,0.81238,0.75367,0.40851,1.04256,0.00531,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514
145,2451.65,0.58881,0.54471,0.00579,0.75138,0.80238,0.82001,0.75726,0.41282,0.93669,0.00527,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686
146,2464.16,0.56637,0.51269,0.00554,0.80728,0.73257,0.85185,0.78423,0.38421,0.72529,0.00493,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
147,2476.4,0.57227,0.51037,0.00552,0.82148,0.72617,0.86518,0.80552,0.3819,0.77847,0.00501,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029
148,2491.63,0.54457,0.47504,0.00531,0.74349,0.81472,0.85499,0.7976,0.36795,0.72847,0.00487,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
149,2509.72,0.57941,0.48812,0.00571,0.7909,0.84584,0.8607,0.80058,0.39276,0.73608,0.00532,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371
150,2524.44,0.54389,0.49654,0.00537,0.78841,0.78348,0.86003,0.79462,0.3943,0.75757,0.00524,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543
151,2536.78,0.55488,0.4867,0.00534,0.72177,0.79824,0.8486,0.78587,0.38094,0.94958,0.00496,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
152,2548.85,0.5411,0.47556,0.00521,0.87133,0.77198,0.85304,0.78559,0.39551,0.73057,0.00522,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886
153,2563.09,0.556,0.51255,0.00553,0.79053,0.78647,0.81739,0.75841,0.37096,0.84164,0.00479,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057
154,2576.38,0.58342,0.50859,0.00583,0.77673,0.77,0.83169,0.764,0.40305,0.81309,0.00528,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229
155,2590.18,0.54136,0.48703,0.00516,0.86577,0.70113,0.82633,0.76458,0.41012,0.80904,0.0052,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
156,2603.28,0.55756,0.50504,0.00559,0.77868,0.75773,0.83315,0.77304,0.39901,0.82152,0.00535,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
157,2615.45,0.56116,0.44276,0.00568,0.77491,0.83931,0.89492,0.83042,0.38496,0.59848,0.00498,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743
158,2633.86,0.5463,0.45905,0.00505,0.77537,0.80792,0.86231,0.79877,0.42901,0.73498,0.00549,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914
159,2653.02,0.54881,0.47242,0.00522,0.81196,0.76191,0.85622,0.77878,0.4334,0.79478,0.00577,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086
160,2670.91,0.55371,0.52669,0.0055,0.74961,0.80688,0.87413,0.80998,0.41399,0.75323,0.0057,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257
161,2688.72,0.54248,0.49101,0.00525,0.80528,0.72108,0.82725,0.77102,0.37906,0.92998,0.005,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
162,2707.48,0.53349,0.47295,0.00513,0.81982,0.76887,0.86741,0.80466,0.40449,0.72571,0.00529,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
163,2726.64,0.54042,0.45828,0.00537,0.72828,0.82469,0.8614,0.79281,0.42035,0.76397,0.00562,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771
164,2744.73,0.52827,0.4692,0.00507,0.86515,0.70041,0.86426,0.79391,0.41156,0.78996,0.00538,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943
165,2763.96,0.52787,0.45247,0.00529,0.78427,0.81744,0.86356,0.79577,0.41718,0.71282,0.00542,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114
166,2782.78,0.53283,0.4144,0.00495,0.8519,0.79075,0.88237,0.82576,0.39697,0.73002,0.00527,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
167,2802,0.51451,0.41674,0.00482,0.90773,0.72203,0.86957,0.80234,0.40792,0.70913,0.00547,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457
168,2820.7,0.54567,0.45991,0.00537,0.82618,0.74785,0.81385,0.75228,0.38784,0.85766,0.00507,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629
169,2839.8,0.54134,0.47349,0.00548,0.77558,0.74758,0.85198,0.79289,0.39244,0.78427,0.0052,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
170,2858.3,0.53765,0.48191,0.00532,0.89048,0.68797,0.87097,0.81351,0.37767,0.76731,0.00499,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971
171,2877.52,0.54741,0.46876,0.00532,0.71531,0.82688,0.85963,0.79303,0.39548,0.79393,0.0052,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
172,2895.45,0.53289,0.45984,0.00539,0.85579,0.76284,0.87232,0.80209,0.40162,0.71284,0.00543,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314
173,2913.03,0.52312,0.42194,0.00495,0.82629,0.73677,0.86423,0.80112,0.3808,0.79291,0.00512,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486
174,2932.15,0.52828,0.44484,0.00522,0.79131,0.7857,0.86614,0.80684,0.38437,0.78035,0.00529,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657
175,2951.2,0.54518,0.44764,0.00526,0.79723,0.72177,0.8341,0.76958,0.38837,0.99505,0.0051,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829
176,2970.37,0.53401,0.47612,0.00541,0.7911,0.77268,0.85131,0.78802,0.37817,0.81176,0.00506,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
177,2989.27,0.53993,0.4618,0.00529,0.7665,0.82622,0.87519,0.80887,0.38714,0.67257,0.0052,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171
178,3008.63,0.52471,0.43698,0.00513,0.76111,0.83361,0.84342,0.77856,0.38039,0.7727,0.00508,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343
179,3027.57,0.50458,0.42119,0.00521,0.81701,0.75647,0.86815,0.79485,0.40079,0.69358,0.00539,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514
180,3046.68,0.51782,0.43974,0.00495,0.77628,0.7905,0.85828,0.78093,0.39996,0.78959,0.00543,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686
181,3064.9,0.52438,0.46998,0.00523,0.78722,0.76175,0.84104,0.77223,0.40569,0.81558,0.00553,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
182,3084.33,0.51645,0.41517,0.00498,0.77544,0.81782,0.82266,0.75633,0.40457,0.87696,0.00546,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029
183,3102.86,0.50076,0.43145,0.0048,0.88585,0.72684,0.854,0.77457,0.40158,0.71509,0.00526,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
184,3121.81,0.49268,0.4213,0.00481,0.7715,0.7025,0.76535,0.71259,0.38418,1.1841,0.00515,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371
185,3140.68,0.53217,0.44565,0.00527,0.70691,0.89287,0.87944,0.80729,0.37923,0.69919,0.00515,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543
186,3160.27,0.53073,0.433,0.00503,0.86821,0.80493,0.9057,0.84113,0.37771,0.612,0.00522,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
187,3179.22,0.50452,0.42873,0.00497,0.82351,0.8364,0.90018,0.8392,0.37438,0.61557,0.00512,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886
188,3196.48,0.5135,0.43826,0.00471,0.84522,0.83641,0.91553,0.85758,0.35841,0.59516,0.00491,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057
189,3215.14,0.50249,0.41973,0.00488,0.82976,0.83693,0.90713,0.84778,0.3576,0.61444,0.00483,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229
190,3234.84,0.49643,0.42864,0.0048,0.76108,0.82523,0.86928,0.80516,0.37409,0.7205,0.00508,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
191,3253.41,0.50842,0.41307,0.00496,0.78759,0.79091,0.82936,0.77206,0.36644,0.88122,0.00489,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
192,3273.35,0.49748,0.42551,0.00472,0.83358,0.7,0.83784,0.7757,0.38098,0.96107,0.00518,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743
193,3292.29,0.48432,0.40252,0.00466,0.82749,0.67358,0.81767,0.75687,0.36999,1.06071,0.00492,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914
194,3311.83,0.50186,0.42171,0.00498,0.75716,0.76128,0.81044,0.76093,0.35135,0.969,0.00471,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086
195,3330.89,0.48251,0.39338,0.00457,0.7841,0.73045,0.77708,0.72558,0.35306,1.01145,0.00474,0.0135377,0.00451257,0.0135377,0.00451257,0.0135377,0.00451257,0.0135377,0.00451257
196,3349.6,0.50548,0.41886,0.00495,0.75211,0.7085,0.78825,0.73195,0.35119,0.97392,0.00477,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
197,3368.34,0.4992,0.4173,0.00478,0.78191,0.74965,0.82488,0.76636,0.35945,0.86267,0.00474,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
198,3387.63,0.47551,0.39622,0.00461,0.73413,0.77802,0.83334,0.77658,0.36691,0.88636,0.00492,0.0132831,0.00442771,0.0132831,0.00442771,0.0132831,0.00442771,0.0132831,0.00442771
199,3406.91,0.51545,0.44829,0.00499,0.83291,0.71186,0.84566,0.78313,0.35654,0.86836,0.00485,0.0131983,0.00439943,0.0131983,0.00439943,0.0131983,0.00439943,0.0131983,0.00439943
200,3425.66,0.49759,0.44934,0.00495,0.80143,0.70226,0.80398,0.74313,0.36108,1.02207,0.00482,0.0131134,0.00437114,0.0131134,0.00437114,0.0131134,0.00437114,0.0131134,0.00437114
201,3444.99,0.47945,0.38876,0.00454,0.79498,0.73767,0.79508,0.73591,0.34639,1.04468,0.00463,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
202,3464.47,0.47251,0.36054,0.00492,0.82223,0.69471,0.80755,0.75361,0.35197,0.93654,0.00474,0.0129437,0.00431457,0.0129437,0.00431457,0.0129437,0.00431457,0.0129437,0.00431457
203,3484.06,0.48111,0.38811,0.00469,0.73011,0.76983,0.8315,0.7715,0.34429,0.87201,0.00452,0.0128589,0.00428629,0.0128589,0.00428629,0.0128589,0.00428629,0.0128589,0.00428629
204,3503.05,0.49921,0.38089,0.00473,0.83363,0.66138,0.8105,0.75519,0.36856,0.95727,0.00481,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
205,3522.2,0.51257,0.42051,0.00515,0.86293,0.64243,0.85042,0.7976,0.35706,0.81589,0.00476,0.0126891,0.00422971,0.0126891,0.00422971,0.0126891,0.00422971,0.0126891,0.00422971
206,3535.44,0.5162,0.4209,0.00512,0.7971,0.81599,0.87584,0.81752,0.36872,0.69128,0.0048,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
207,3548.29,0.47419,0.37525,0.00463,0.8141,0.81335,0.87613,0.81759,0.39836,0.69277,0.00528,0.0125194,0.00417314,0.0125194,0.00417314,0.0125194,0.00417314,0.0125194,0.00417314
208,3564.89,0.48251,0.3982,0.00465,0.71303,0.77268,0.81008,0.74297,0.38794,0.95865,0.00498,0.0124346,0.00414486,0.0124346,0.00414486,0.0124346,0.00414486,0.0124346,0.00414486
209,3583.87,0.47705,0.38563,0.00496,0.79851,0.73667,0.82404,0.76401,0.39033,0.91021,0.00521,0.0123497,0.00411657,0.0123497,0.00411657,0.0123497,0.00411657,0.0123497,0.00411657
210,3603.28,0.46973,0.38108,0.00445,0.75395,0.75011,0.83839,0.781,0.36749,0.86921,0.00485,0.0122649,0.00408829,0.0122649,0.00408829,0.0122649,0.00408829,0.0122649,0.00408829
211,3621.9,0.45205,0.35536,0.00462,0.7954,0.74589,0.80115,0.73962,0.37085,1.09209,0.00484,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
212,3640.26,0.4917,0.41572,0.00487,0.73639,0.83884,0.85184,0.79068,0.36481,0.75484,0.00484,0.0120951,0.00403171,0.0120951,0.00403171,0.0120951,0.00403171,0.0120951,0.00403171
213,3658.79,0.50097,0.40235,0.00474,0.72907,0.8692,0.88215,0.82356,0.37286,0.69984,0.00501,0.0120103,0.00400343,0.0120103,0.00400343,0.0120103,0.00400343,0.0120103,0.00400343
214,3677.42,0.48556,0.39511,0.00469,0.80641,0.77685,0.88485,0.82448,0.35555,0.71333,0.00475,0.0119254,0.00397514,0.0119254,0.00397514,0.0119254,0.00397514,0.0119254,0.00397514
215,3696.01,0.49862,0.40852,0.00499,0.79538,0.77199,0.85344,0.79827,0.36356,0.81241,0.00471,0.0118406,0.00394686,0.0118406,0.00394686,0.0118406,0.00394686,0.0118406,0.00394686
216,3714.46,0.46872,0.37437,0.00458,0.84395,0.7279,0.85816,0.79748,0.37695,0.95045,0.00497,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
217,3733.25,0.4927,0.3845,0.00486,0.87534,0.76156,0.87052,0.80953,0.39122,0.76311,0.00509,0.0116709,0.00389029,0.0116709,0.00389029,0.0116709,0.00389029,0.0116709,0.00389029
218,3752.91,0.48177,0.39412,0.00467,0.76415,0.79868,0.84641,0.78738,0.37913,0.82382,0.00518,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
219,3771.99,0.45644,0.33722,0.00466,0.74466,0.80298,0.83711,0.77362,0.38804,0.91799,0.0052,0.0115011,0.00383371,0.0115011,0.00383371,0.0115011,0.00383371,0.0115011,0.00383371
220,3785.88,0.46946,0.39104,0.00452,0.69088,0.81418,0.8174,0.75456,0.37342,1.05772,0.005,0.0114163,0.00380543,0.0114163,0.00380543,0.0114163,0.00380543,0.0114163,0.00380543
221,3804.73,0.47039,0.38547,0.00473,0.72535,0.85491,0.86,0.79783,0.36843,0.79825,0.00486,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
222,3824.72,0.48602,0.38243,0.00466,0.7988,0.76604,0.87251,0.81121,0.36457,0.73287,0.0049,0.0112466,0.00374886,0.0112466,0.00374886,0.0112466,0.00374886,0.0112466,0.00374886
223,3844.05,0.47032,0.393,0.00467,0.71658,0.84102,0.85936,0.79382,0.36967,0.74994,0.005,0.0111617,0.00372057,0.0111617,0.00372057,0.0111617,0.00372057,0.0111617,0.00372057
224,3863.49,0.48183,0.41258,0.00489,0.84283,0.78674,0.86315,0.80067,0.37134,0.72467,0.00487,0.0110769,0.00369229,0.0110769,0.00369229,0.0110769,0.00369229,0.0110769,0.00369229
225,3882.8,0.45095,0.35418,0.00439,0.77934,0.80849,0.84708,0.78722,0.35859,0.78355,0.00465,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
226,3902.17,0.44673,0.35757,0.00436,0.79128,0.7605,0.85676,0.7975,0.35846,0.83483,0.0047,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
227,3921.08,0.44812,0.35893,0.00427,0.79252,0.80092,0.87878,0.81987,0.35279,0.75802,0.00472,0.0108223,0.00360743,0.0108223,0.00360743,0.0108223,0.00360743,0.0108223,0.00360743
228,3939.19,0.4523,0.36068,0.00433,0.7281,0.86393,0.88052,0.82419,0.36886,0.72665,0.00506,0.0107374,0.00357914,0.0107374,0.00357914,0.0107374,0.00357914,0.0107374,0.00357914
229,3958.19,0.44541,0.35317,0.00432,0.8594,0.70197,0.87045,0.81097,0.34742,0.73547,0.00457,0.0106526,0.00355086,0.0106526,0.00355086,0.0106526,0.00355086,0.0106526,0.00355086
230,3975.55,0.45257,0.3778,0.00458,0.87097,0.78208,0.88944,0.83434,0.34531,0.69138,0.00452,0.0105677,0.00352257,0.0105677,0.00352257,0.0105677,0.00352257,0.0105677,0.00352257
231,3994.76,0.46793,0.36833,0.00473,0.84194,0.80592,0.88925,0.83247,0.34765,0.68068,0.00453,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
232,4013.23,0.44035,0.34125,0.00442,0.73762,0.86897,0.86202,0.80294,0.34458,0.72212,0.00458,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
233,4029.63,0.45061,0.35648,0.00452,0.77116,0.79638,0.86914,0.81251,0.35205,0.77335,0.00469,0.0103131,0.00343771,0.0103131,0.00343771,0.0103131,0.00343771,0.0103131,0.00343771
234,4048.72,0.44487,0.37143,0.0044,0.84474,0.79947,0.89747,0.83324,0.35948,0.66602,0.00468,0.0102283,0.00340943,0.0102283,0.00340943,0.0102283,0.00340943,0.0102283,0.00340943
235,4067.38,0.44699,0.34034,0.0044,0.796,0.86168,0.88856,0.83083,0.34755,0.67514,0.00467,0.0101434,0.00338114,0.0101434,0.00338114,0.0101434,0.00338114,0.0101434,0.00338114
236,4085.27,0.45328,0.36568,0.00474,0.81683,0.8556,0.89726,0.83495,0.35129,0.62261,0.00466,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
237,4103.96,0.43246,0.35164,0.00434,0.79375,0.80536,0.88895,0.82953,0.35625,0.70141,0.00476,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
238,4122.75,0.45928,0.36402,0.00438,0.87318,0.74717,0.85331,0.7966,0.36502,0.80936,0.00486,0.00988886,0.00329629,0.00988886,0.00329629,0.00988886,0.00329629,0.00988886,0.00329629
