epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
111;2190,83;0,47281;0,55066;0,91222;0,7802;0,78978;0,81999;0,71269;0,53072;0,77887;0,93838;0,0004555;0,0004555;0,0004555
112;2209,5;0,47686;0,58407;0,92027;0,77889;0,7744;0,83836;0,73683;0,52378;0,74463;0,93935;0,00045055;0,00045055;0,00045055
113;2228,16;0,47478;0,60119;0,92107;0,75162;0,83586;0,83361;0,73386;0,51554;0,73885;0,94579;0,0004456;0,0004456;0,0004456
114;2246,84;0,46973;0,5855;0,92475;0,80768;0,75674;0,83785;0,7379;0,51974;0,71532;0,93668;0,00044065;0,00044065;0,00044065
115;2265,44;0,48436;0,59889;0,93461;0,79553;0,79396;0,84963;0,74733;0,51452;0,76244;0,93308;0,0004357;0,0004357;0,0004357
116;2284,14;0,48959;0,57811;0,93952;0,80684;0,81841;0,84539;0,73967;0,53383;0,74853;0,94184;0,00043075;0,00043075;0,00043075
117;2302,82;0,47464;0,57319;0,92873;0,77346;0,80411;0,81488;0,71092;0,53895;0,82084;0,94665;0,0004258;0,0004258;0,0004258
118;2321,51;0,46805;0,54975;0,90668;0,75342;0,82779;0,8265;0,71562;0,52566;0,80349;0,95005;0,00042085;0,00042085;0,00042085
119;2340,15;0,47414;0,58458;0,92725;0,78429;0,7736;0,81826;0,71646;0,52964;0,84411;0,93686;0,0004159;0,0004159;0,0004159
120;2358,81;0,4565;0,56155;0,92249;0,74081;0,81075;0,83433;0,74322;0,49473;0,80983;0,91307;0,00041095;0,00041095;0,00041095
121;2377,53;0,46079;0,55257;0,91663;0,80558;0,83719;0,86089;0,76757;0,52119;0,71137;0,9385;0,000406;0,000406;0,000406
122;2396,33;0,4547;0,55643;0,91925;0,747;0,80349;0,84315;0,73916;0,52871;0,76607;0,94145;0,00040105;0,00040105;0,00040105
123;2415,05;0,46026;0,55121;0,9189;0,72832;0,8384;0,81738;0,72467;0,52905;0,76561;0,95263;0,0003961;0,0003961;0,0003961
124;2433,9;0,4434;0,53795;0,90861;0,81596;0,82533;0,83637;0,73581;0,51748;0,75751;0,9474;0,00039115;0,00039115;0,00039115
125;2452,62;0,46837;0,56717;0,92284;0,77651;0,87082;0,84817;0,75066;0,50625;0,69007;0,93643;0,0003862;0,0003862;0,0003862
126;2471,28;0,47407;0,55715;0,92181;0,76488;0,80411;0,82908;0,73281;0,51662;0,74814;0,94448;0,00038125;0,00038125;0,00038125
127;2489,88;0,45207;0,55291;0,91256;0,82846;0,75718;0,84247;0,74733;0,51392;0,71061;0,94744;0,0003763;0,0003763;0,0003763
128;2508,53;0,45708;0,5385;0,92033;0,84589;0,77823;0,86072;0,75987;0,50534;0,71706;0,92945;0,00037135;0,00037135;0,00037135
129;2527,18;0,4299;0,50968;0,88916;0,77325;0,81373;0,84832;0,74746;0,49592;0,76668;0,93479;0,0003664;0,0003664;0,0003664
130;2545,85;0,43596;0,50579;0,90488;0,74393;0,82854;0,83616;0,74908;0,47818;0,73736;0,9222;0,00036145;0,00036145;0,00036145
131;2564,38;0,44769;0,53843;0,91304;0,73828;0,79972;0,81969;0,73281;0,50289;0,76514;0,94704;0,0003565;0,0003565;0,0003565
